total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;world_nr;tick_nr
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;128
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;129
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;130
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;131
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;132
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;133
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;134
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;135
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;136
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;137
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;138
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;139
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;140
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;141
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;142
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;143
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;144
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;145
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;146
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;147
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;148
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;149
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;150
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;151
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;152
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;153
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;154
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;155
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;156
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;157
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;158
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;159
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;160
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;161
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;162
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;163
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;164
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;165
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;166
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;167
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;168
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;169
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;170
0;6;0;0;0;2;0.25;0;0;0.09;0.03;0.33;0;0;1;171
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;172
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;173
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;174
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;175
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;176
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;177
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;178
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;179
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;180
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;181
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;182
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;183
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;184
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;185
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;186
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;187
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;188
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;189
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;190
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;191
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;192
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;193
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;194
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;195
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;196
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;197
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;198
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;199
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;200
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;201
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;202
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;203
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;204
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;205
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;206
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;207
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;208
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;209
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;210
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;211
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;212
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;213
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;214
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;215
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;216
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;217
0;7;0;0;0;2;0.25;0;0;0.09;0.04;0.33;0;0;1;218
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;219
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;220
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;221
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;222
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;223
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;224
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;225
0;8;0;0;0;2;0.25;0;0;0.09;0.05;0.33;0;0;1;226
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;227
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;228
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;229
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;230
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;231
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;232
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;233
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;234
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;235
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;236
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;237
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;238
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;239
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;240
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;241
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;242
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;243
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;244
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;245
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;246
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;247
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;248
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;249
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;250
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;251
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;252
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;253
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;254
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;255
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;256
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;257
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;258
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;259
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;260
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;261
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;262
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;263
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;264
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;265
0;9;0;0;0;2;0.25;0;0;0.1;0.05;0.33;0;0;1;266
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;267
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;268
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;269
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;270
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;271
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;272
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;273
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;274
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;275
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;276
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;277
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;278
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;279
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;280
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;281
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;282
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;283
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;284
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;285
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;286
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;287
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;288
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;289
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;290
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;291
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;292
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;293
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;294
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;295
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;296
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;297
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;298
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;299
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;300
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;301
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;302
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;303
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;304
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;305
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;306
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;307
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;308
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;309
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;310
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;311
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;312
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;313
0;10;0;0;0;2;0.25;0;0;0.1;0.06;0.33;0;0;1;314
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;315
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;316
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;317
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;318
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;319
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;320
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;321
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;322
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;323
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;324
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;325
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;326
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;327
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;328
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;329
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;330
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;331
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;332
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;333
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;334
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;335
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;336
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;337
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;338
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;339
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;340
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;341
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;342
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;343
0;11;0;0;0;2;0.25;0;0;0.1;0.07;0.33;0;0;1;344
