total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;world_nr;tick_nr
0;7;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;121
0;7;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;122
0;7;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;123
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;124
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;125
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;126
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;127
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;128
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;129
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;130
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;131
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;132
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;133
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;134
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;135
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;136
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;137
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;138
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;139
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;140
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;141
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;142
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;143
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;144
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;145
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;146
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;147
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;148
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;149
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;150
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;151
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;152
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;153
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;154
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;155
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;156
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;157
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;158
0;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;159
1;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;160
1;8;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;161
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;162
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;163
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;164
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;165
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;166
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;167
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;168
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;169
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;170
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;171
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;172
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;173
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;174
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;175
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;176
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;177
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;178
1;9;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;179
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;180
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;181
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;182
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;183
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;184
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;185
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;186
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;187
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;188
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;189
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;190
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;191
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;192
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;193
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;194
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;195
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;196
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;197
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;198
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;199
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;200
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;201
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;202
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;203
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;204
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;205
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;206
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;207
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;208
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;209
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;210
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;211
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;212
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;213
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;214
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;215
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;216
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;217
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;218
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;219
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;220
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;221
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;222
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;223
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;224
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;225
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;226
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;227
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;228
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;229
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;230
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;231
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;232
1;10;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;233
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;234
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;235
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;236
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;237
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;238
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;239
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;240
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;241
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;242
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;243
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;244
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;245
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;246
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;247
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;248
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;249
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;250
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;251
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;252
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;253
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;254
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;255
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;256
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;257
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;258
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;259
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;260
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;261
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;262
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;263
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;264
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;265
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;266
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;267
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;268
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;269
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;270
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;271
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;272
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;273
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;274
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;275
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;276
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;277
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;278
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;279
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;280
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;281
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;282
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;283
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;284
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;285
1;11;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;286
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;287
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;288
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;289
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;290
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;291
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;292
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;293
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;294
1;12;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;295
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;296
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;297
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;298
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;299
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;300
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;301
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;302
1;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;303
2;13;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;304
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;305
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;306
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;307
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;308
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;309
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;310
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;311
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;312
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;313
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;314
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;315
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;316
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;317
2;15;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;318
